,query-docid,q_id,label,bm25,laplace,jm,tfidf,okapi
6443,60-AP890724-0116,60,0,12.092838564009345,-70.12219879400847,-32.481953842448675,4.298790949425255,0.8695871036388664
6444,60-AP890208-0142,60,0,16.706627874293197,-68.32567301533628,-30.697265799702315,6.8772125759283576,1.5345437038094834
6445,60-AP890627-0199,60,0,11.920574040461272,-71.21087421396393,-32.11029938462274,4.208797191577197,0.883464824956655
6446,60-AP890420-0248,60,0,13.979843934625517,-70.80707751509392,-31.628415439744998,5.089046212379538,0.9439757099151096
6447,60-AP891023-0169,60,0,12.293227226051048,-70.11596516574866,-32.903098985914525,4.235896581939548,1.1728397418284566
6448,60-AP891115-0192,60,0,13.519142204962838,-68.92099071341175,-32.24492481104454,5.0897718840765425,1.1698375137478398
6449,60-AP890818-0235,60,0,17.01464023601045,-70.1144974880078,-31.321313095437397,6.049674977315193,1.2823311886300146
6450,60-AP890623-0245,60,0,18.07736455608646,-68.79234130996208,-29.907381869619506,7.541057883523414,1.5433810569973505
6451,60-AP890526-0176,60,0,12.771854366066634,-70.29525090145785,-31.83632228249013,4.795710048174873,1.159502198023775
6452,60-AP890621-0262,60,0,14.549176110977626,-70.80510874291716,-31.23783250472748,5.4588059006598435,1.0773167532138501
6453,60-AP890117-0170,60,0,15.096921781370561,-69.204108641934,-32.224528232217345,5.313717318029989,1.2576656447415064
6454,60-AP891016-0076,60,0,12.053698251645276,-71.21070734752104,-32.05082934692749,4.269841703811247,0.8962786234982781
6455,60-AP890913-0073,60,0,10.988610617898901,-70.29565131744573,-32.566973021259265,4.236407494904351,1.135837108012057
6456,60-AP890124-0125,60,0,13.068150518353477,-69.55858356140337,-32.15086616894037,4.907767408241806,1.1658248300915979
6457,60-AP890704-0026,60,0,13.473973510301377,-69.02042049818505,-32.32670592726831,5.003265573066235,1.315296183378797
6458,60-AP890302-0158,60,0,13.220653507625382,-70.80547585113354,-31.87701669808859,4.949392388432332,1.0495796771849437
6459,60-AP890203-0165,60,0,14.128309672734137,-69.55571565192135,-31.616221192100298,5.448631355472942,1.281648538429972
6460,60-AP890309-0136,60,0,11.887067526791181,-69.43075057048904,-32.982125106560254,4.047971922199466,1.028850473285443
6461,60-AP890718-0093,60,0,16.523403157776173,-70.51752679311562,-31.34003790990714,5.856925320463821,1.3483291760669398
6462,60-AP890729-0128,60,0,11.054747136266323,-70.52293093665739,-33.162175285012985,3.629033570265844,0.9164217563791502
6463,60-AP891219-0106,60,0,10.652413657235297,-70.8117465943537,-32.68905215869894,3.6062091677541965,0.7312999543239493
6464,60-AP890731-0145,60,0,10.270477934122919,-70.98963261216387,-32.21582128226779,4.127440517917278,0.7101295625659436
6465,60-AP890908-0152,60,0,11.968724396458311,-70.52319768186575,-32.910418325723754,3.9187987322065507,0.90215093699535
6466,60-AP891222-0195,60,0,10.910707008497349,-70.52609777053603,-32.98237175940009,3.486030661193919,0.7714984085708156
6467,60-AP890130-0183,60,0,22.83947435178517,-69.01208090881808,-28.20261320930141,9.14669861089422,2.109197312682218
6468,60-AP891129-0040,60,0,11.561859977885916,-71.2127094386125,-32.287547305626596,3.955945879289703,0.7634086231267638
6469,60-AP890313-0009,60,0,22.10468218456366,-65.15082678879222,-29.551919355172842,8.827882346714931,2.0900655411555267
6470,60-AP890725-0120,60,0,2.7868453529579247,-71.91055890524653,-34.70015949236356,0.90350671627309,0.2830838798631597
6471,60-AP891130-0015,60,0,0,-72.6030059788449,-34.99032662939784,0,0
6472,60-AP890301-0129,60,0,15.285442791883575,-69.27623348963573,-31.910927994891882,5.502267743176627,1.084075055116874
6473,60-AP890513-0093,60,0,12.419426536000032,-69.89838885368899,-32.528820204936366,4.552209752592574,0.9613056001343196
6474,60-AP890217-0179,60,0,11.249542302221991,-70.65706248932509,-31.928837054968824,4.531243660463471,0.7151271899708066
6475,60-AP890310-0344,60,0,16.426631438381488,-69.42491880803246,-32.136021681657155,5.480625701220193,1.3404943394711337
6476,60-AP891206-0007,60,0,14.9316457340903,-70.11993276935517,-31.788408297800878,4.93226835586862,0.9537852064284981
6477,60-AP891204-0268,60,0,13.807400483695723,-71.20997308003537,-31.203752956887346,4.967759123534178,0.9573761922548953
6478,60-AP890206-0096,60,0,16.867457401549235,-67.35547110579694,-31.45952920702343,6.348576533448639,1.4992512003575278
6479,60-AP890525-0036,60,0,12.82484925525765,-69.55931699252842,-32.25731363800776,4.787670810196953,1.1398135854961937
6480,60-AP890921-0249,60,0,16.09538918194453,-69.89328852752772,-31.13318677016658,6.151198646372864,1.1497055920949664
6481,60-AP890414-0246,60,0,14.512369497459057,-69.83265064579896,-31.45960128766249,5.567138031077382,0.9731630535580789
6482,60-AP891002-0106,60,0,16.411083831826538,-69.1050646100853,-30.41580305482034,6.412292766808498,1.3108448498402971
6483,60-AP890315-0301,60,0,13.508240273877579,-70.52079654796493,-31.954233866469927,4.996885142697328,0.9671013608196457
6484,60-AP890125-0262,60,0,14.85972493979402,-70.52213062987194,-31.746273111706778,4.919480527324071,0.9620781177081541
6485,60-AP890117-0089,60,0,12.022779064980593,-70.5228975926725,-32.146871398147404,4.241369103351615,0.8756494037023134
6486,60-AP890301-0313,60,0,13.728892519180036,-69.43171642959226,-32.744323129427144,4.426126664391548,0.9870859064871587
6487,60-AP890406-0213,60,0,12.740518788560081,-69.83728144528591,-32.47496456432896,4.304907202414979,0.8685940385458149
6488,60-AP891218-0225,60,0,11.709033814991294,-69.83588258767995,-32.792404401787785,4.182565296043036,0.9290570736518607
6489,60-AP890702-0012,60,0,11.070592489518436,-70.80367346796892,-31.946310529390225,4.259796898304506,1.2021252586567843
6490,60-AP890725-0107,60,0,12.085345367366681,-70.30102098253359,-32.45089450435202,4.4780658403783935,0.8987952533930259
6491,60-AP890202-0181,60,0,13.272837728316226,-70.521196803684,-32.47700483575213,4.441761157196822,1.0214484019999501
6492,60-AP890208-0067,60,0,12.478565081976718,-69.96004655713725,-31.9082062924736,4.709015721597773,1.1643134452660715
6493,60-AP890713-0103,60,0,15.446614914730542,-69.88861776073009,-30.737666227399444,6.141760632715286,1.4057542300459815
6494,60-AP890427-0174,60,0,13.310072066525251,-70.11699899589738,-32.03866626952261,4.876938920454787,1.0569456466671445
6495,60-AP890607-0102,60,0,11.067709952527442,-70.12283179501685,-33.17440487112149,3.601638559866115,0.8396584287507752
6496,60-AP890605-0073,60,0,19.972519712072348,-67.95057908981748,-30.835944321987,7.6340678253929255,1.713667031670642
6497,60-AP890724-0105,60,0,12.475766081820202,-70.51836108356684,-32.03408578243039,4.617834852324553,1.1028404840618182
6498,60-AP890116-0122,60,0,11.896802329059215,-70.80901228877553,-32.36152627397977,4.219499501251226,0.8421885905699326
6499,60-AP891121-0079,60,0,13.262199239581669,-70.1162653283368,-32.57706321101887,4.576124765684693,1.1527497484370244
6500,60-AP890714-0113,60,0,0,-72.61076926094151,-34.99032662939784,0,0
6501,60-AP890207-0034,60,0,11.751639014189628,-70.51962898291814,-32.39662074292279,4.274436059293883,1.0273874348772496
6502,60-AP891023-0250,60,0,14.526201021598734,-70.11289597545867,-31.431090538982843,5.6149641711563945,1.2743974099411615
6503,60-AP890301-0092,60,0,12.978878759521749,-70.5215970327041,-32.63776088794382,4.322684251826337,0.9951298636672696
6504,60-AP891101-0280,60,0,8.95124379161513,-71.21104107576622,-33.26979954533487,3.1501216024790644,0.8710122513666093
6505,60-AP890710-0037,60,0,11.36474319363642,-71.21264271300488,-32.21391189522203,3.892417656173361,0.7671997743615054
6506,60-AP890802-0182,60,0,11.169961758449901,-70.80510874291714,-31.551036958662195,4.683089617324077,0.8057294507264201
6507,60-AP890314-0299,60,0,15.312604838002926,-70.11499787302657,-31.711991977491316,5.313168937230454,1.2427307331447797
6508,60-AP890627-0260,60,0,11.440125808480529,-70.81007948311333,-32.344591821609725,3.9371986786730067,0.7950664471118289
6509,60-AP890621-0161,60,0,13.19896692557634,-70.80550922349398,-31.88849706245083,4.938424035582646,1.0471311375583026
6510,60-AP890620-0016,60,0,11.081683428202005,-71.21344337132514,-32.45248547853005,3.7519985644903766,0.7240513762047432
6511,60-AP890410-0259,60,0,11.464613065739492,-70.52496456940612,-32.852451710481866,3.6951684540066094,0.8177829912404768
6512,60-AP890615-0228,60,0,11.505306853976386,-70.80797826321698,-31.71674732465265,4.685046173117564,0.739400516882015
6513,60-AP890308-0241,60,0,10.968499472692109,-70.80767802886733,-32.7191644420457,3.8728803720229625,0.9097855244879423
6514,60-AP890127-0180,60,0,11.955075873651833,-70.80811169588353,-32.284069989442834,4.218455648487793,0.8866291429681781
6515,60-AP890614-0084,60,0,12.005714255330549,-71.21174184466622,-31.962853026270857,4.172125869358707,0.8223305688954669
6516,60-AP890420-0276,60,0,12.94696157425574,-69.89662256479913,-32.35041902738463,4.811869935260175,1.018924307977508
6517,60-AP890728-0249,60,0,12.315174227493092,-70.51862803201246,-32.12011079035605,4.540658821565145,1.0859649701994736
6518,60-AP890425-0143,60,0,12.248023247787314,-69.71906546474378,-32.579479376632044,4.491890801548643,0.932551028906025
6519,60-AP890315-0274,60,0,17.015690264054236,-68.79844356493207,-31.650492257521158,6.124066014380388,1.42042821248971
6520,60-AP890720-0234,60,0,11.320449165668734,-71.21167510829711,-32.35726172984028,3.9385201466252613,0.8267312140603827
6521,60-AP890418-0291,60,0,5.066250188409416,-71.22274319235714,-34.37011818623379,1.5833895278127272,0.43780902817374384
6522,60-AP890405-0092,60,0,13.608363841911109,-70.293915988472,-31.27732840923175,5.209694007586283,1.2475917300067743
6523,60-AP891005-0021,60,0,11.677255694874319,-70.52049633865228,-32.996835149436265,3.942790429537456,1.071018170908088
6524,60-AP890515-0265,60,0,18.066680293165525,-67.8206464577278,-31.36977031321217,6.707255950564917,1.5853446392409087
6525,60-AP891031-0216,60,0,13.00268686418362,-70.1160652216132,-32.23128206946903,4.819187017292758,1.09957486782139
6526,60-AP891228-0083,60,0,11.099303576721665,-70.81121316915235,-32.67260269707498,3.8400409595625122,0.7505440059576913
6527,60-AP890204-0032,60,0,13.981201784754964,-70.29338194010688,-30.97343652632543,5.399762937786122,1.2875245718822927
6528,60-AP891028-0006,60,0,2.8846725030952407,-71.90982545782046,-34.681361423121444,0.9414596282462353,0.29497516675672114
6529,60-AP890508-0232,60,0,18.544737330878466,-68.3280066468853,-31.000437355781703,7.0976470182492735,1.5395055950955014
6530,60-AP890918-0116,60,0,3.1115935378477038,-71.9120588594224,-34.489744833770935,0.9965986065685621,0.26151948446748113
6531,60-AP890821-0184,60,0,11.905845281251864,-69.43168312669405,-33.074203266530155,4.03082238495646,1.0106868254745909
6532,60-AP891006-0017,60,0,9.536804950950579,-70.12279848083918,-33.59252427484927,3.1140502476874525,0.8408132388615686
6533,60-AP890302-0213,60,0,13.470083956622656,-70.52209728143917,-32.3965976381687,4.460938838825532,0.964079395910719
6534,60-AP890118-0312,60,0,11.577806857048172,-70.527563948484,-32.47428294842071,4.044258596176039,0.7255756249106402
6535,60-AP890203-0223,60,0,11.5739432379937,-70.52766390211663,-32.59741915401569,3.658721461409505,0.715517794462327
6536,60-AP891102-0012,60,0,21.04052670734238,-69.01294876637968,-29.183440316006916,8.219961977639787,1.925304365030964
6537,60-AP890410-0247,60,0,7.7724487982923325,-71.2209776683641,-33.252330990648154,2.801017755358943,0.4819174267243438
6538,60-AP891031-0158,60,0,12.430874423025454,-69.96014664248781,-31.93472177341443,4.686574443533116,1.1595545041703677
6539,60-AP890522-0230,60,0,0,-72.5932626835597,-34.99032662939784,0,0
6540,60-AP891229-0206,60,0,10.987496008188005,-69.4343134863019,-32.99369875409225,3.677239549054437,0.926036264077126
6541,60-AP890724-0067,60,0,0,-72.60797163886954,-34.99032662939784,0,0
6542,60-AP890912-0005,60,0,11.758636494630132,-71.21024009679073,-32.2301545685296,4.205801438031906,0.9342184281200294
6543,60-AP891109-0072,60,0,10.89811669773317,-70.52136356902018,-32.7559198729686,3.884193934679411,0.9404698138243752
6544,60-AP890804-0156,60,0,13.1326941162417,-70.30042088585085,-32.00628918184867,4.9019501556027665,0.9197463160259378
6545,60-AP890118-0274,60,0,11.380978586259921,-70.8120799610238,-32.503471978511,3.911895259894762,0.7197731864256246
6546,60-AP890621-0146,60,0,11.253482034009068,-71.21280952563262,-32.25496526068068,3.8446850848962084,0.7577916323920931
6547,60-AP890508-0185,60,0,14.034218043177031,-70.116365379196,-32.339767877872404,4.792458278158017,1.1462079835516485
6548,60-AP890811-0003,60,0,13.4987272631829,-70.52056305313097,-32.361743913374966,4.553876167765333,1.066090911777732
6549,60-AP890424-0207,60,0,15.253881799352929,-69.60824049817984,-31.945783419748686,5.484607509570306,1.1654932833585507
6550,60-AP890102-0017,60,0,15.99646057508723,-69.13500250232204,-31.044811858190307,6.474452085401579,1.3868368287953465
6551,60-AP891031-0117,60,0,11.094319761258665,-70.52626439971115,-33.02240869892297,3.540370801761953,0.7651300919340183
6552,60-AP891208-0021,60,0,12.121672638951047,-70.11833270712106,-32.937742511501476,4.094879886985893,1.031332209666401
6553,60-AP890610-0032,60,0,11.469623338606429,-70.52459789968376,-32.76500629383639,3.708034595314158,0.833969958657055
6554,60-AP890426-0062,60,0,11.282908077534639,-70.11673221807325,-32.67854667494592,4.177878034850104,1.0687803424024949
6555,60-AP890109-0200,60,0,10.816241043837794,-71.21387701664237,-32.539119701169454,3.6410764550606673,0.7026459026674625
6556,60-AP890601-0025,60,0,10.786235071719341,-71.21300969466425,-32.69234064661773,3.6742139838054833,0.7468020262106029
6557,60-AP891019-0156,60,0,16.34694250947892,-69.4279520318973,-31.56724408261872,5.607179835915964,1.1547264798310244
6558,60-AP890717-0080,60,0,0,-72.60730534606648,-34.99032662939784,0,0
6559,60-AP890414-0297,60,0,13.591223694180776,-70.5206297668679,-31.920287786556877,5.037071298194014,0.975244816567541
6560,60-AP890125-0281,60,0,12.110824785075518,-69.20674094432447,-32.458750310499305,4.495974174980445,1.101985153752382
6561,60-AP890714-0173,60,0,0,-72.60893763202641,-34.99032662939784,0,0
6562,60-AP891002-0336,60,0,12.275891171723,-70.80704415145529,-32.31663805497461,4.482762108542817,0.9459527114201592
6563,60-AP890411-0123,60,0,14.378344804451867,-68.51369370185841,-32.18945125789352,5.154324187622041,1.3281153162338775
6564,60-AP890621-0249,60,0,10.874764670121001,-69.96404866951153,-32.67535503136007,3.976889179731015,1.0056664592210967
6565,60-AP890106-0228,60,0,11.455932075169986,-70.11399706125471,-32.63074438914135,4.399418860385726,1.2076080997806837
6566,60-AP891030-0253,60,0,12.005501139650837,-69.43331475136387,-32.84846595281062,3.968004973845195,0.9585752668788197
6567,60-AP891109-0282,60,0,10.927139111002653,-70.5166590079688,-32.13384548135698,4.213189942593549,1.2257423493027877
6568,60-AP890222-0209,60,0,18.514773607937187,-67.75534171475687,-31.049148751857434,7.104452238316919,1.6021761667912744
6569,60-AP890413-0268,60,0,12.259581743725823,-70.12166568872539,-32.43407768926548,4.3760151307727835,0.8856646554382711
6570,60-AP890106-0215,60,0,11.580165766093263,-70.5247645705172,-32.76314241154592,3.738554222424967,0.8265335164475285
6571,60-AP890728-0230,60,0,14.39235508240785,-70.1191327915756,-31.978878740141205,4.765671389250247,0.9910224832819006
6572,60-AP891004-0167,60,0,12.50427047695193,-69.02085383994465,-32.64590868887561,4.539094327614189,1.296481892484235
6573,60-AP890413-0222,60,0,12.415880766776436,-69.61766689457836,-32.68874985667967,4.209643472347371,0.844540850312784
6574,60-AP891002-0120,60,0,0,-72.60687221606345,-34.99032662939784,0,0
6575,60-AP890329-0127,60,0,11.265147702558625,-71.21087421396393,-32.46772477560973,3.9773114289026976,0.883464824956655
6576,60-AP891020-0217,60,0,13.89327969877781,-69.82664861127581,-32.368361612581815,4.993544545524183,1.393497167180367
6577,60-AP890524-0023,60,0,11.318100965062163,-70.5210633880777,-33.11078155016341,3.7937517492744037,1.0305333575297073
6578,60-AP890302-0036,60,0,13.376476684827427,-70.11786594191483,-32.34438730689249,4.49482092507377,1.056422363360989
6579,60-AP890810-0068,60,0,11.416451247927554,-71.21067397367557,-32.398306232970086,4.046737263257467,0.8988861173779599
6580,60-AP890619-0102,60,0,11.357480174255091,-70.12136579618681,-33.140512727084996,3.709892460225238,0.8937016312633994
6581,60-AP890314-0263,60,0,10.77383159921873,-70.52509789829517,-33.11701539938914,3.468730510263889,0.8120515218605806
6582,60-AP890629-0131,60,0,14.203204319926542,-68.41921627477507,-32.21547873143702,5.099487920115852,1.3205284016410617
6583,60-AP890909-0022,60,0,12.668089974715604,-70.52286424850232,-32.48135456452053,4.161591999963077,0.9200602867057704
6584,60-AP891011-0114,60,0,11.988473080724273,-70.39900948588908,-32.04424440484743,4.683937254550111,1.2976185598263477
6585,60-AP890314-0094,60,0,14.990282126402638,-70.51812749393375,-31.24333646623826,5.736407721239297,1.118085505436104
6586,60-AP890511-0013,60,0,15.972235467503229,-70.1184994001808,-31.528907693197674,5.423917336746596,1.0226621497322177
6587,60-AP890207-0197,60,0,14.610551029931685,-67.98706161019092,-31.68304319388944,5.71003864373261,1.3404162518925173
6588,60-AP890514-0073,60,0,13.913867180362328,-69.38633021511416,-32.092511099115676,5.277929634736479,1.1723661232563942
6589,60-AP890603-0034,60,0,14.333301244202111,-69.82921688315159,-32.24442652769275,4.969123010003075,1.2131933935547954
6590,60-AP890427-0078,60,0,11.365567150933003,-71.21074072118087,-32.42196532066734,4.023327574015402,0.893686213528782
6591,60-AP891101-0199,60,0,14.980814853883826,-69.60407217559523,-31.4449027056229,5.862130588697035,1.3208674403084792
6592,60-AP890414-0015,60,0,10.934779544575106,-70.52683090429497,-32.72319742304111,3.8365944744085736,0.745515575935872
6593,60-AP890724-0253,60,0,12.092838564009345,-70.12219879400847,-32.481953842448675,4.298790949425255,0.8695871036388664
6594,60-AP891005-0178,60,0,10.8529857282483,-70.52146362599707,-32.773294508788005,3.8639760750133822,0.9359318034160915
6595,60-AP890322-0198,60,0,11.635221569388873,-70.51715966856293,-31.149246669997517,4.989794454625011,0.8584982722282437
6596,60-AP890628-0200,60,0,15.964552233984325,-67.82307773126547,-31.299749136198876,6.427429356872354,1.4394657911184023
6597,60-AP890124-0287,60,0,10.93817360506845,-71.49675388319788,-31.52574208136319,4.348445598278903,0.6862777450197954
6598,60-AP890215-0150,60,0,14.49582753169534,-70.80440783758029,-31.097531055321078,5.432534878504158,1.1347251646169647
6599,60-AP890626-0173,60,0,12.998608037958583,-70.52356443716506,-32.360392309826416,4.2411630099411965,0.8832390664342968
6600,60-AP890731-0160,60,0,12.338646342362688,-69.20580810850169,-32.9273537142366,4.327289033401935,1.183832113921521
6601,60-AP890417-0043,60,0,11.024552639537777,-70.52153032972136,-33.27288803169558,3.6745680053998218,0.9994216970732176
6602,60-AP890928-0223,60,0,10.71450210920182,-70.52596446386403,-32.87892608264345,3.800493030472896,0.7706044011467728
6603,60-AP890417-0178,60,0,12.8032958750907,-69.83201738106872,-32.777201567332156,4.331863402179033,1.0651204605431817
6604,61-AP890410-0113,61,1,5.027641645838405,-47.707789771129654,-21.7989422052091,1.6674950797075414,0.3240561556531559
6605,61-AP890203-0212,61,1,25.02747211819294,-44.37345033823912,-17.130689878206528,9.918980067757511,1.8815439879204603
6606,61-AP890328-0142,61,1,20.21182045462301,-44.13035799804066,-19.739449850101014,7.209246574078705,1.343044098178427
6607,61-AP890328-0075,61,1,29.675744250176564,-41.72937586838086,-16.936014249512404,11.583586872080549,2.2153895255043907
6608,61-AP890408-0099,61,1,17.729719179882057,-43.729308060595,-19.61534159176483,6.667634555990834,1.2100554571694166
6609,61-AP890330-0075,61,1,26.031224562188495,-42.66186704290151,-18.042730272634017,9.82918698298937,1.867884220272399
6610,61-AP890413-0132,61,1,32.35725960275794,-41.06537695704331,-16.792907779500936,12.539254195820746,2.4366161939762714
6611,61-AP890103-0152,61,1,14.096963562912372,-47.01164002991184,-20.039732174905353,5.0036909335264745,0.904146886543229
6612,61-AP890106-0010,61,1,25.219163272168693,-46.31622275225544,-11.851275511855173,9.833423338263877,1.933258756258728
6613,61-AP890419-0142,61,1,26.211035917211202,-42.47153050253932,-18.290876273951973,9.739262552021005,1.8694686661590603
6614,61-AP890329-0168,61,1,27.52707725732156,-42.05144919776005,-18.33706106235024,10.097329264648302,1.9503232805919175
6615,61-AP890505-0121,61,1,19.13764242177538,-44.66691185909227,-19.69340704429062,6.8877634682933895,1.2855730047617482
6616,61-AP890125-0124,61,1,29.99654861507128,-41.38380847735352,-16.91252920808798,11.726820215039913,2.252870128124618
6617,61-AP890313-0139,61,1,25.728909078114942,-43.029680666013505,-18.432979877025762,9.450221378268687,1.8053511844422383
6618,61-AP890324-0095,61,1,26.677260306865406,-43.00977649011591,-17.955785748165333,10.072677184747699,1.8945469961454067
6619,61-AP890410-0114,61,1,24.488821811700024,-42.77227891171419,-18.629147523149424,9.08851741473827,1.7173940367961023
6620,61-AP890325-0075,61,1,22.23783494179862,-44.021532932724234,-18.866585823177857,8.44237282014949,1.5321204617373925
6621,61-AP890504-0157,61,1,26.992341493780184,-41.64729344405755,-18.08212896618642,10.130387363130897,1.9639317424246183
6622,61-AP890408-0021,61,1,13.353038075482075,-45.226905243349734,-20.100542078567255,5.150133752770705,1.006403619706769
6623,61-AP891220-0176,61,1,15.685193918983556,-45.35714813055908,-19.813044945409917,6.025871064999505,1.188106677446203
6624,61-AP890105-0053,61,1,29.3006278752682,-43.102263843809745,-16.916857841052263,11.266967194632473,2.1587560096046996
6625,61-AP890506-0014,61,1,24.065658030126762,-44.257913387976316,-18.420022812866556,9.119352060879962,1.7103619177996092
6626,61-AP890203-0211,61,1,20.09883515550164,-44.376207732166414,-18.513085403611058,8.185276911711377,1.4811238758670071
6627,61-AP890413-0162,61,1,20.486522056662878,-44.31001478301816,-19.203108087161816,7.596331927223813,1.428291689871389
6628,61-AP890227-0111,61,0,15.080783471804416,-45.91658608440257,-20.021260447911615,5.670261731741442,0.9977823617601239
6629,61-AP890203-0090,61,0,22.891872290592254,-44.816083820074425,-18.11798571099032,8.758515587026794,1.6581649120172428
6630,61-AP890130-0157,61,0,16.614569287580466,-45.913138987395314,-18.714777372849372,6.60967991876623,1.2462724680090813
6631,61-AP890713-0190,61,0,7.946551498298434,-46.61319960446962,-21.328191053862017,3.0422619692468094,0.6055103007114456
6632,61-AP890914-0009,61,0,15.88573975169721,-45.001873353876846,-19.53804381722697,6.318146437101581,1.1076960211821314
6633,61-AP890112-0006,61,0,15.231287092020079,-45.917919647417435,-20.337508576290737,5.1227997606520566,0.981439430927697
6634,61-AP891030-0181,61,0,19.18063858100271,-44.66402317870473,-19.119808468554407,7.132516084404614,1.489327373254756
6635,61-AP890809-0015,61,0,14.644915009345956,-45.91798631389892,-20.325779865036324,5.273915155868012,0.9600548244163318
6636,61-AP891205-0006,61,0,20.58838553468118,-44.25775775936175,-18.191404339129765,8.4885791958287,1.5374308985889316
6637,61-AP890804-0110,61,0,17.454006789862362,-45.51214341437023,-19.89804756776117,6.052126252136583,1.1620476394081272
6638,61-AP891025-0201,61,0,13.380973963764436,-45.91527431375058,-19.95447162375048,5.121356490511804,1.077189292723657
6639,61-AP890407-0138,61,0,20.17915900465013,-44.04802813584139,-18.99155225678549,7.659433130789196,1.4135064783584137
6640,61-AP891222-0087,61,0,22.468086090685944,-43.90383876916979,-18.687016490024096,8.431644904825408,1.6268478751610316
6641,61-AP890630-0153,61,0,17.83055401631504,-46.20073206317334,-18.980753404108018,6.877927031410984,1.2428138336152195
6642,61-AP890113-0136,61,0,15.315350004401232,-45.07601817526714,-20.289997386908773,5.622166379653768,1.003859885444654
6643,61-AP891207-0073,61,0,21.266408849394328,-44.308903937268624,-18.94178827837858,7.976690925866958,1.5022261055463735
6644,61-AP890810-0041,61,0,9.474123183320124,-46.20417923684345,-20.591457092184214,3.9322119622553426,0.78263965161286
6645,61-AP890612-0055,61,0,12.750188712068242,-45.91636378066892,-20.23599871169695,4.8140623007680565,1.0102609398167983
6646,61-AP890412-0123,61,0,18.64646364055077,-45.508808413343296,-18.85430095887752,7.383321334851143,1.3200280386610674
6647,61-AP891027-0088,61,0,18.2995395614161,-44.716546012892636,-19.77800263894105,6.5169407454306985,1.2378650042761072
6648,61-AP890530-0207,61,0,14.13805802997705,-46.32294028391855,-20.777105302107064,4.589195070986927,0.8555222820311481
6649,61-AP890329-0168,61,0,27.52707725732156,-42.05144919776005,-18.33706106235024,10.097329264648302,1.9503232805919175
6650,61-AP890215-0025,61,0,18.08141070404463,-47.009458980506,-16.204328627339493,7.015581323529455,1.2676874121978423
6651,61-AP891108-0022,61,0,17.583554590317892,-45.18370601906524,-19.56225721543917,6.743948190397969,1.2186043943085407
6652,61-AP890211-0143,61,0,15.532797085172435,-45.51445405058149,-20.360764471282483,5.2352741378042635,1.0035224102518105
6653,61-AP890704-0011,61,0,21.911877008328503,-44.413197750696725,-18.740226980404188,8.173597858982326,1.570492744775239
6654,61-AP891123-0093,61,0,9.781316614236268,-46.09788494170897,-20.3389688350452,4.129575115744633,0.8219214174918997
6655,61-AP890505-0121,61,0,19.13764242177538,-44.66691185909227,-19.69340704429062,6.8877634682933895,1.2855730047617482
6656,61-AP890906-0199,61,0,9.640402545639184,-46.00426429847433,-20.50287467830657,4.0382050758612,0.8037357711257744
6657,61-AP890803-0183,61,0,15.126138692302593,-44.60222591184547,-20.238626116501266,5.690032768294667,1.1210019397628115
6658,61-AP890523-0023,61,0,10.112538774889773,-45.76163505330736,-20.0465956176491,4.350130535145124,0.865819207910584
6659,61-AP890804-0017,61,0,15.865769406468008,-44.31270175380958,-19.768825385364384,6.185454701954514,1.2205512745833436
6660,61-AP890327-0128,61,0,9.101389382562012,-46.45522689323091,-20.794128302592263,3.701527591281602,0.7367258663275243
6661,61-AP891107-0191,61,0,20.966799440678216,-45.222238316879995,-18.881249619343613,7.713605528413261,1.4705809987435061
6662,61-AP890928-0166,61,0,9.251367346678212,-46.10121886793328,-20.77885277693102,3.7932238251458688,0.7549764360360249
6663,61-AP890327-0085,61,0,15.524208695658736,-45.91591913613398,-19.861999802035754,5.88351025175513,1.0363568424565854
6664,61-AP890127-0176,61,0,9.302456112780625,-46.60739845933827,-20.585000755733674,3.8248020341252356,0.7612615393599045
6665,61-AP890324-0133,61,0,7.52301504912325,-46.79507692659615,-21.446910108105307,2.819454349407579,0.5611642482500087
6666,61-AP890314-0128,61,0,26.69987302908841,-42.623860174118384,-17.94167804331979,10.157053856100898,1.915943775972786
6667,61-AP891109-0025,61,0,28.97396003715002,-42.58571513724223,-17.386698259161186,11.042598085782704,2.127613322947312
6668,61-AP891019-0025,61,0,21.275978378904053,-44.93520104888987,-18.84373484269681,7.886973338504216,1.5037918572679523
6669,61-AP890829-0155,61,0,8.200440378938968,-46.792299341594614,-21.1898703744189,3.1804801945144496,0.6330202784818122
6670,61-AP890507-0066,61,0,25.13179892702515,-43.612755931341,-17.184140629686578,10.086229232442626,1.899595846125275
6671,61-AP890528-0087,61,0,14.73216729529867,-46.32236239698334,-20.65868938614211,4.820553824961756,0.898652409669384
6672,61-AP891015-0056,61,0,8.814786610421217,-46.456582799075115,-20.967602676573684,3.530364684019406,0.7026588121110735
6673,61-AP890403-0017,61,0,19.845144580785636,-44.663245100499864,-18.607603243316287,8.032571881280278,1.4489016636502898
6674,61-AP890314-0070,61,0,19.07798137500458,-44.81839613879412,-19.2894493958288,7.03310036893126,1.4326293928402856
6675,61-AP891029-0043,61,0,13.971004067730679,-45.30978333256367,-19.540545938438132,5.540847014668993,1.1571240810593175
6676,61-AP890506-0042,61,0,17.236307827667538,-47.00983741107679,-17.852190621658597,6.558157748060932,1.1850328064106983
6677,61-AP890310-0185,61,0,4.729557909663695,-47.70827886380776,-21.97184729387842,1.5563325871677796,0.3097614283020781
